"","ENSEMBLE_ID","symbol","id_symbol"
"10072","ENSG00000157227","MMP14","ENSG00000157227;MMP14"
"15268","ENSG00000182606","TRAK1","ENSG00000182606;TRAK1"
"193","ENSG00000007923","DNAJC11","ENSG00000007923;DNAJC11"
"10970","ENSG00000163349","HIPK1","ENSG00000163349;HIPK1"
"6812","ENSG00000134001","EIF2S1","ENSG00000134001;EIF2S1"
"6566","ENSG00000132356","PRKAA1","ENSG00000132356;PRKAA1"
"348","ENSG00000014164","ZC3H3","ENSG00000014164;ZC3H3"
"2495","ENSG00000101310","SEC23B","ENSG00000101310;SEC23B"
"23012","ENSG00000215114","UBXN2B","ENSG00000215114;UBXN2B"
"41704","ENSG00000254211","LINC01485","ENSG00000254211;LINC01485"
"8546","ENSG00000144357","UBR3","ENSG00000144357;UBR3"
"2933","ENSG00000104522","GFUS","ENSG00000104522;GFUS"
"14616","ENSG00000179152","TCAIM","ENSG00000179152;TCAIM"
"16159","ENSG00000186184","POLR1D","ENSG00000186184;POLR1D"
"1814","ENSG00000089063","TMEM230","ENSG00000089063;TMEM230"
"11055","ENSG00000163605","PPP4R2","ENSG00000163605;PPP4R2"
"19994","ENSG00000204843","DCTN1","ENSG00000204843;DCTN1"
"6333","ENSG00000130766","SESN2","ENSG00000130766;SESN2"
"7566","ENSG00000137955","RABGGTB","ENSG00000137955;RABGGTB"
"8882","ENSG00000146833","TRIM4","ENSG00000146833;TRIM4"
"8972","ENSG00000147471","PLPBP","ENSG00000147471;PLPBP"
"784","ENSG00000058262","SEC61A1","ENSG00000058262;SEC61A1"
"3220","ENSG00000105939","ZC3HAV1","ENSG00000105939;ZC3HAV1"
"10581","ENSG00000161204","ABCF3","ENSG00000161204;ABCF3"
"10001","ENSG00000156642","NPTN","ENSG00000156642;NPTN"
"4199","ENSG00000113580","NR3C1","ENSG00000113580;NR3C1"
"17611","ENSG00000198087","CD2AP","ENSG00000198087;CD2AP"
"2521","ENSG00000101413","RPRD1B","ENSG00000101413;RPRD1B"
"11609","ENSG00000165516","KLHDC2","ENSG00000165516;KLHDC2"
"227","ENSG00000008838","MED24","ENSG00000008838;MED24"
"3827","ENSG00000110911","SLC11A2","ENSG00000110911;SLC11A2"
"7488","ENSG00000137563","GGH","ENSG00000137563;GGH"
"8748","ENSG00000145833","DDX46","ENSG00000145833;DDX46"
"7511","ENSG00000137713","PPP2R1B","ENSG00000137713;PPP2R1B"
"13915","ENSG00000175662","TOM1L2","ENSG00000175662;TOM1L2"
"2862","ENSG00000103966","EHD4","ENSG00000103966;EHD4"
"9861","ENSG00000155380","SLC16A1","ENSG00000155380;SLC16A1"
"3171","ENSG00000105697","HAMP","ENSG00000105697;HAMP"
"561","ENSG00000039560","RAI14","ENSG00000039560;RAI14"
"4961","ENSG00000119787","ATL2","ENSG00000119787;ATL2"
"1459","ENSG00000079332","SAR1A","ENSG00000079332;SAR1A"
"4361","ENSG00000115107","STEAP3","ENSG00000115107;STEAP3"
"17599","ENSG00000198053","SIRPA","ENSG00000198053;SIRPA"
"17865","ENSG00000198830","HMGN2","ENSG00000198830;HMGN2"
"2294","ENSG00000100393","EP300","ENSG00000100393;EP300"
"14304","ENSG00000177556","ATOX1","ENSG00000177556;ATOX1"
"3137","ENSG00000105576","TNPO2","ENSG00000105576;TNPO2"
"4991","ENSG00000119979","DENND10","ENSG00000119979;DENND10"
"8833","ENSG00000146386","ABRACL","ENSG00000146386;ABRACL"
"666","ENSG00000049618","ARID1B","ENSG00000049618;ARID1B"
"14308","ENSG00000177575","CD163","ENSG00000177575;CD163"
"4850","ENSG00000118898","PPL","ENSG00000118898;PPL"
"7420","ENSG00000137177","KIF13A","ENSG00000137177;KIF13A"
"1098","ENSG00000070081","NUCB2","ENSG00000070081;NUCB2"
"5991","ENSG00000128245","YWHAH","ENSG00000128245;YWHAH"
"10227","ENSG00000158545","ZC3H18","ENSG00000158545;ZC3H18"
"2550","ENSG00000101557","USP14","ENSG00000101557;USP14"
"2511","ENSG00000101361","NOP56","ENSG00000101361;NOP56"
"12152","ENSG00000167676","PLIN4","ENSG00000167676;PLIN4"
"16543","ENSG00000187867","PALM3","ENSG00000187867;PALM3"
"1579","ENSG00000082805","ERC1","ENSG00000082805;ERC1"
"10192","ENSG00000158292","GPR153","ENSG00000158292;GPR153"
"7543","ENSG00000137831","UACA","ENSG00000137831;UACA"
"11653","ENSG00000165689","ENTR1","ENSG00000165689;ENTR1"
"6440","ENSG00000131408","NR1H2","ENSG00000131408;NR1H2"
"20192","ENSG00000205581","HMGN1","ENSG00000205581;HMGN1"
"628","ENSG00000047634","SCML1","ENSG00000047634;SCML1"
"1232","ENSG00000073605","GSDMB","ENSG00000073605;GSDMB"
"11725","ENSG00000165997","ARL5B","ENSG00000165997;ARL5B"
"5477","ENSG00000124207","CSE1L","ENSG00000124207;CSE1L"
"2019","ENSG00000095203","EPB41L4B","ENSG00000095203;EPB41L4B"
"4216","ENSG00000113716","HMGXB3","ENSG00000113716;HMGXB3"
"688","ENSG00000051009","FHIP1B","ENSG00000051009;FHIP1B"
"14141","ENSG00000176834","VSIG10","ENSG00000176834;VSIG10"
"5434","ENSG00000123983","ACSL3","ENSG00000123983;ACSL3"
"13363","ENSG00000172775","PSME3IP1","ENSG00000172775;PSME3IP1"
"14431","ENSG00000178188","SH2B1","ENSG00000178188;SH2B1"
"12830","ENSG00000170502","NUDT9","ENSG00000170502;NUDT9"
"7592","ENSG00000138073","PREB","ENSG00000138073;PREB"
"7977","ENSG00000140521","POLG","ENSG00000140521;POLG"
"1233","ENSG00000073614","KDM5A","ENSG00000073614;KDM5A"
"4031","ENSG00000112249","ASCC3","ENSG00000112249;ASCC3"
"7654","ENSG00000138398","PPIG","ENSG00000138398;PPIG"
"6978","ENSG00000134905","CARS2","ENSG00000134905;CARS2"
"4971","ENSG00000119899","SLC17A5","ENSG00000119899;SLC17A5"
"19787","ENSG00000204308","RNF5","ENSG00000204308;RNF5"
"2893","ENSG00000104267","CA2","ENSG00000104267;CA2"
"12223","ENSG00000167930","FAM234A","ENSG00000167930;FAM234A"
"5817","ENSG00000126456","IRF3","ENSG00000126456;IRF3"
"7967","ENSG00000140474","ULK3","ENSG00000140474;ULK3"
"12738","ENSG00000170144","HNRNPA3","ENSG00000170144;HNRNPA3"
"17631","ENSG00000198142","SOWAHC","ENSG00000198142;SOWAHC"
"6752","ENSG00000133424","LARGE1","ENSG00000133424;LARGE1"
"9688","ENSG00000153914","SREK1","ENSG00000153914;SREK1"
"1058","ENSG00000068903","SIRT2","ENSG00000068903;SIRT2"
"547","ENSG00000038219","BOD1L1","ENSG00000038219;BOD1L1"
"7199","ENSG00000136044","APPL2","ENSG00000136044;APPL2"
"7414","ENSG00000137145","DENND4C","ENSG00000137145;DENND4C"
"6243","ENSG00000130309","COLGALT1","ENSG00000130309;COLGALT1"
"11887","ENSG00000166579","NDEL1","ENSG00000166579;NDEL1"
"4817","ENSG00000118508","RAB32","ENSG00000118508;RAB32"
"1670","ENSG00000085760","MTIF2","ENSG00000085760;MTIF2"
"12495","ENSG00000169062","UPF3A","ENSG00000169062;UPF3A"
"5925","ENSG00000127527","EPS15L1","ENSG00000127527;EPS15L1"
"5695","ENSG00000125734","GPR108","ENSG00000125734;GPR108"
"7879","ENSG00000139835","GRTP1","ENSG00000139835;GRTP1"
"19816","ENSG00000204386","NEU1","ENSG00000204386;NEU1"
"111","ENSG00000005889","ZFX","ENSG00000005889;ZFX"
"1871","ENSG00000090316","MAEA","ENSG00000090316;MAEA"
"7952","ENSG00000140398","NEIL1","ENSG00000140398;NEIL1"
"4493","ENSG00000115866","DARS1","ENSG00000115866;DARS1"
"37407","ENSG00000247077","PGAM5","ENSG00000247077;PGAM5"
"19753","ENSG00000204209","DAXX","ENSG00000204209;DAXX"
"3444","ENSG00000107745","MICU1","ENSG00000107745;MICU1"
"2133","ENSG00000099904","ZDHHC8","ENSG00000099904;ZDHHC8"
"221","ENSG00000008441","NFIX","ENSG00000008441;NFIX"
"13815","ENSG00000175155","YPEL2","ENSG00000175155;YPEL2"
"6530","ENSG00000132024","CC2D1A","ENSG00000132024;CC2D1A"
"38711","ENSG00000250056","LINC01018","ENSG00000250056;LINC01018"
"1615","ENSG00000083896","YTHDC1","ENSG00000083896;YTHDC1"
"8756","ENSG00000145868","FBXO38","ENSG00000145868;FBXO38"
"615","ENSG00000047188","YTHDC2","ENSG00000047188;YTHDC2"
"9071","ENSG00000148339","SLC25A25","ENSG00000148339;SLC25A25"
"9469","ENSG00000151929","BAG3","ENSG00000151929;BAG3"
"8013","ENSG00000140829","DHX38","ENSG00000140829;DHX38"
"4097","ENSG00000112701","SENP6","ENSG00000112701;SENP6"
"4102","ENSG00000112759","SLC29A1","ENSG00000112759;SLC29A1"
"9070","ENSG00000148337","CIZ1","ENSG00000148337;CIZ1"
"19892","ENSG00000204569","PPP1R10","ENSG00000204569;PPP1R10"
"6413","ENSG00000131187","F12","ENSG00000131187;F12"
"19729","ENSG00000204138","PHACTR4","ENSG00000204138;PHACTR4"
"10357","ENSG00000159579","RSPRY1","ENSG00000159579;RSPRY1"
"10705","ENSG00000162378","ZYG11B","ENSG00000162378;ZYG11B"
"2601","ENSG00000101972","STAG2","ENSG00000101972;STAG2"
"9626","ENSG00000153207","AHCTF1","ENSG00000153207;AHCTF1"
"13239","ENSG00000172239","PAIP1","ENSG00000172239;PAIP1"
"11736","ENSG00000166035","LIPC","ENSG00000166035;LIPC"
"2389","ENSG00000100814","CCNB1IP1","ENSG00000100814;CCNB1IP1"
"2164","ENSG00000100029","PES1","ENSG00000100029;PES1"
"1527","ENSG00000081154","PCNP","ENSG00000081154;PCNP"
"2909","ENSG00000104365","IKBKB","ENSG00000104365;IKBKB"
"6877","ENSG00000134318","ROCK2","ENSG00000134318;ROCK2"
"7177","ENSG00000135932","CAB39","ENSG00000135932;CAB39"
"4271","ENSG00000114316","USP4","ENSG00000114316;USP4"
"7221","ENSG00000136152","COG3","ENSG00000136152;COG3"
"3892","ENSG00000111371","SLC38A1","ENSG00000111371;SLC38A1"
"12294","ENSG00000168216","LMBRD1","ENSG00000168216;LMBRD1"
"53098","ENSG00000275285","ENSG00000275285","ENSG00000275285;ENSG00000275285"
"13383","ENSG00000172869","DMXL1","ENSG00000172869;DMXL1"
"6505","ENSG00000131871","SELENOS","ENSG00000131871;SELENOS"
"12767","ENSG00000170275","CRTAP","ENSG00000170275;CRTAP"
"8700","ENSG00000145476","CYP4V2","ENSG00000145476;CYP4V2"
"14935","ENSG00000180902","D2HGDH","ENSG00000180902;D2HGDH"
"2276","ENSG00000100348","TXN2","ENSG00000100348;TXN2"
"10765","ENSG00000162613","FUBP1","ENSG00000162613;FUBP1"
"3771","ENSG00000110367","DDX6","ENSG00000110367;DDX6"
"11980","ENSG00000166949","SMAD3","ENSG00000166949;SMAD3"
"17797","ENSG00000198700","IPO9","ENSG00000198700;IPO9"
"16951","ENSG00000196083","IL1RAP","ENSG00000196083;IL1RAP"
"6676","ENSG00000132912","DCTN4","ENSG00000132912;DCTN4"
"5307","ENSG00000122779","TRIM24","ENSG00000122779;TRIM24"
"277","ENSG00000011021","CLCN6","ENSG00000011021;CLCN6"
"11086","ENSG00000163681","SLMAP","ENSG00000163681;SLMAP"
"7098","ENSG00000135525","MAP7","ENSG00000135525;MAP7"
"6409","ENSG00000131165","CHMP1A","ENSG00000131165;CHMP1A"
"357","ENSG00000015171","ZMYND11","ENSG00000015171;ZMYND11"
"6185","ENSG00000129933","MAU2","ENSG00000129933;MAU2"
"14681","ENSG00000179532","DNHD1","ENSG00000179532;DNHD1"
"1718","ENSG00000087085","ACHE","ENSG00000087085;ACHE"
"4648","ENSG00000116984","MTR","ENSG00000116984;MTR"
"10234","ENSG00000158604","TMED4","ENSG00000158604;TMED4"
"2062","ENSG00000096401","CDC5L","ENSG00000096401;CDC5L"
"38906","ENSG00000250349","ENSG00000250349","ENSG00000250349;ENSG00000250349"
"7424","ENSG00000137200","CMTR1","ENSG00000137200;CMTR1"
"11806","ENSG00000166295","ANAPC16","ENSG00000166295;ANAPC16"
"2476","ENSG00000101224","CDC25B","ENSG00000101224;CDC25B"
"291","ENSG00000011295","TTC19","ENSG00000011295;TTC19"
"17813","ENSG00000198730","CTR9","ENSG00000198730;CTR9"
"34499","ENSG00000237988","OR2I1P","ENSG00000237988;OR2I1P"
"4008","ENSG00000112146","FBXO9","ENSG00000112146;FBXO9"
"14618","ENSG00000179163","FUCA1","ENSG00000179163;FUCA1"
"3644","ENSG00000109180","OCIAD1","ENSG00000109180;OCIAD1"
"1880","ENSG00000090487","SPG21","ENSG00000090487;SPG21"
"3028","ENSG00000105058","FAM32A","ENSG00000105058;FAM32A"
"2812","ENSG00000103381","CPPED1","ENSG00000103381;CPPED1"
"14064","ENSG00000176407","KCMF1","ENSG00000176407;KCMF1"
"14341","ENSG00000177700","POLR2L","ENSG00000177700;POLR2L"
"12811","ENSG00000170445","HARS1","ENSG00000170445;HARS1"
"13105","ENSG00000171681","ATF7IP","ENSG00000171681;ATF7IP"
"16269","ENSG00000186635","ARAP1","ENSG00000186635;ARAP1"
"6156","ENSG00000129566","TEP1","ENSG00000129566;TEP1"
"29693","ENSG00000230882","ENSG00000230882","ENSG00000230882;ENSG00000230882"
"17433","ENSG00000197562","RAB40C","ENSG00000197562;RAB40C"
"14347","ENSG00000177728","TMEM94","ENSG00000177728;TMEM94"
"4186","ENSG00000113492","AGXT2","ENSG00000113492;AGXT2"
"4630","ENSG00000116833","NR5A2","ENSG00000116833;NR5A2"
"9722","ENSG00000154144","TBRG1","ENSG00000154144;TBRG1"
"7122","ENSG00000135655","USP15","ENSG00000135655;USP15"
"23061","ENSG00000215252","GOLGA8B","ENSG00000215252;GOLGA8B"
"13129","ENSG00000171793","CTPS1","ENSG00000171793;CTPS1"
"53128","ENSG00000275342","PRAG1","ENSG00000275342;PRAG1"
"3715","ENSG00000109906","ZBTB16","ENSG00000109906;ZBTB16"
"950","ENSG00000065883","CDK13","ENSG00000065883;CDK13"
"12185","ENSG00000167772","ANGPTL4","ENSG00000167772;ANGPTL4"
"3790","ENSG00000110619","CARS1","ENSG00000110619;CARS1"
"884","ENSG00000064419","TNPO3","ENSG00000064419;TNPO3"
"2990","ENSG00000104885","DOT1L","ENSG00000104885;DOT1L"
"26193","ENSG00000225733","FGD5-AS1","ENSG00000225733;FGD5-AS1"
"8111","ENSG00000141480","ARRB2","ENSG00000141480;ARRB2"
"10266","ENSG00000158856","DMTN","ENSG00000158856;DMTN"
"14487","ENSG00000178537","SLC25A20","ENSG00000178537;SLC25A20"
"4169","ENSG00000113328","CCNG1","ENSG00000113328;CCNG1"
"6110","ENSG00000129187","DCTD","ENSG00000129187;DCTD"
"373","ENSG00000017260","ATP2C1","ENSG00000017260;ATP2C1"
"4285","ENSG00000114423","CBLB","ENSG00000114423;CBLB"
"7252","ENSG00000136279","DBNL","ENSG00000136279;DBNL"
"5686","ENSG00000125676","THOC2","ENSG00000125676;THOC2"
"17729","ENSG00000198492","YTHDF2","ENSG00000198492;YTHDF2"
"17569","ENSG00000197971","MBP","ENSG00000197971;MBP"
"17708","ENSG00000198420","TCAF1","ENSG00000198420;TCAF1"
"3918","ENSG00000111647","BLTP3B","ENSG00000111647;BLTP3B"
"2616","ENSG00000102038","SMARCA1","ENSG00000102038;SMARCA1"
"4918","ENSG00000119596","YLPM1","ENSG00000119596;YLPM1"
"8112","ENSG00000141485","SLC13A5","ENSG00000141485;SLC13A5"
"2775","ENSG00000103194","USP10","ENSG00000103194;USP10"
"9470","ENSG00000151948","GLT1D1","ENSG00000151948;GLT1D1"
"8907","ENSG00000147050","KDM6A","ENSG00000147050;KDM6A"
"15429","ENSG00000183291","SELENOF","ENSG00000183291;SELENOF"
"702","ENSG00000052795","FNIP2","ENSG00000052795;FNIP2"
"7731","ENSG00000138777","PPA2","ENSG00000138777;PPA2"
"14653","ENSG00000179364","PACS2","ENSG00000179364;PACS2"
"42368","ENSG00000254999","BRK1","ENSG00000254999;BRK1"
"333","ENSG00000013375","PGM3","ENSG00000013375;PGM3"
"5194","ENSG00000121774","KHDRBS1","ENSG00000121774;KHDRBS1"
"5959","ENSG00000127922","SEM1","ENSG00000127922;SEM1"
"11862","ENSG00000166483","WEE1","ENSG00000166483;WEE1"
"17695","ENSG00000198373","WWP2","ENSG00000198373;WWP2"
"3941","ENSG00000111725","PRKAB1","ENSG00000111725;PRKAB1"
"11497","ENSG00000165030","NFIL3","ENSG00000165030;NFIL3"
"5274","ENSG00000122547","EEPD1","ENSG00000122547;EEPD1"
"3186","ENSG00000105738","SIPA1L3","ENSG00000105738;SIPA1L3"
"9109","ENSG00000148634","HERC4","ENSG00000148634;HERC4"
"16502","ENSG00000187735","TCEA1","ENSG00000187735;TCEA1"
"12018","ENSG00000167113","COQ4","ENSG00000167113;COQ4"
"11555","ENSG00000165271","NOL6","ENSG00000165271;NOL6"
"2280","ENSG00000100354","TNRC6B","ENSG00000100354;TNRC6B"
"1364","ENSG00000077044","DGKD","ENSG00000077044;DGKD"
"8045","ENSG00000140995","DEF8","ENSG00000140995;DEF8"
"15785","ENSG00000184743","ATL3","ENSG00000184743;ATL3"
"4358","ENSG00000115084","SLC35F5","ENSG00000115084;SLC35F5"
"2961","ENSG00000104774","MAN2B1","ENSG00000104774;MAN2B1"
"12316","ENSG00000168291","PDHB","ENSG00000168291;PDHB"
"17867","ENSG00000198833","UBE2J1","ENSG00000198833;UBE2J1"
"7825","ENSG00000139508","SLC46A3","ENSG00000139508;SLC46A3"
"4848","ENSG00000118873","RAB3GAP2","ENSG00000118873;RAB3GAP2"
"13515","ENSG00000173530","TNFRSF10D","ENSG00000173530;TNFRSF10D"
"11130","ENSG00000163811","WDR43","ENSG00000163811;WDR43"
"8591","ENSG00000144655","CSRNP1","ENSG00000144655;CSRNP1"
"3459","ENSG00000107854","TNKS2","ENSG00000107854;TNKS2"
"2442","ENSG00000101126","ADNP","ENSG00000101126;ADNP"
"11459","ENSG00000164896","FASTK","ENSG00000164896;FASTK"
"1992","ENSG00000093000","NUP50","ENSG00000093000;NUP50"
"9245","ENSG00000149658","YTHDF1","ENSG00000149658;YTHDF1"
"513","ENSG00000034677","RNF19A","ENSG00000034677;RNF19A"
"3555","ENSG00000108587","GOSR1","ENSG00000108587;GOSR1"
"6854","ENSG00000134243","SORT1","ENSG00000134243;SORT1"
"4244","ENSG00000114019","AMOTL2","ENSG00000114019;AMOTL2"
"16707","ENSG00000188529","SRSF10","ENSG00000188529;SRSF10"
"376","ENSG00000017797","RALBP1","ENSG00000017797;RALBP1"
"1073","ENSG00000069399","BCL3","ENSG00000069399;BCL3"
"657","ENSG00000049245","VAMP3","ENSG00000049245;VAMP3"
"3207","ENSG00000105856","HBP1","ENSG00000105856;HBP1"
"3620","ENSG00000109046","WSB1","ENSG00000109046;WSB1"
"1763","ENSG00000088205","DDX18","ENSG00000088205;DDX18"
"7175","ENSG00000135930","EIF4E2","ENSG00000135930;EIF4E2"
"7196","ENSG00000136021","SCYL2","ENSG00000136021;SCYL2"
"11554","ENSG00000165269","AQP7","ENSG00000165269;AQP7"
"3678","ENSG00000109572","CLCN3","ENSG00000109572;CLCN3"
"3484","ENSG00000108021","TASOR2","ENSG00000108021;TASOR2"
"15179","ENSG00000182220","ATP6AP2","ENSG00000182220;ATP6AP2"
"2908","ENSG00000104361","NIPAL2","ENSG00000104361;NIPAL2"
"5350","ENSG00000123159","GIPC1","ENSG00000123159;GIPC1"
"41301","ENSG00000253719","ATXN7L3B","ENSG00000253719;ATXN7L3B"
"969","ENSG00000066322","ELOVL1","ENSG00000066322;ELOVL1"
"13644","ENSG00000174233","ADCY6","ENSG00000174233;ADCY6"
"1966","ENSG00000092203","TOX4","ENSG00000092203;TOX4"
"11101","ENSG00000163714","U2SURP","ENSG00000163714;U2SURP"
"8424","ENSG00000143575","HAX1","ENSG00000143575;HAX1"
"9464","ENSG00000151892","GFRA1","ENSG00000151892;GFRA1"
"3647","ENSG00000109184","DCUN1D4","ENSG00000109184;DCUN1D4"
"14798","ENSG00000180182","MED14","ENSG00000180182;MED14"
"2226","ENSG00000100226","GTPBP1","ENSG00000100226;GTPBP1"
"6223","ENSG00000130204","TOMM40","ENSG00000130204;TOMM40"
"5566","ENSG00000124702","KLHDC3","ENSG00000124702;KLHDC3"
"4346","ENSG00000114978","MOB1A","ENSG00000114978;MOB1A"
"5718","ENSG00000125817","CENPB","ENSG00000125817;CENPB"
"17049","ENSG00000196363","WDR5","ENSG00000196363;WDR5"
"16255","ENSG00000186566","GPATCH8","ENSG00000186566;GPATCH8"
"3643","ENSG00000109171","SLAIN2","ENSG00000109171;SLAIN2"
"7759","ENSG00000139116","KIF21A","ENSG00000139116;KIF21A"
"9806","ENSG00000154845","PPP4R1","ENSG00000154845;PPP4R1"
"9976","ENSG00000156463","SH3RF2","ENSG00000156463;SH3RF2"
"10927","ENSG00000163162","RNF149","ENSG00000163162;RNF149"
"14202","ENSG00000177084","POLE","ENSG00000177084;POLE"
"5273","ENSG00000122545","SEPTIN7","ENSG00000122545;SEPTIN7"
"10547","ENSG00000160948","VPS28","ENSG00000160948;VPS28"
"8468","ENSG00000143842","SOX13","ENSG00000143842;SOX13"
"15335","ENSG00000182902","SLC25A18","ENSG00000182902;SLC25A18"
"5248","ENSG00000122299","ZC3H7A","ENSG00000122299;ZC3H7A"
"11081","ENSG00000163659","TIPARP","ENSG00000163659;TIPARP"
"17945","ENSG00000198964","SGMS1","ENSG00000198964;SGMS1"
"6239","ENSG00000130303","BST2","ENSG00000130303;BST2"
"16855","ENSG00000189077","TMEM120A","ENSG00000189077;TMEM120A"
"11258","ENSG00000164151","ICE1","ENSG00000164151;ICE1"
"519","ENSG00000035403","VCL","ENSG00000035403;VCL"
"4397","ENSG00000115282","TTC31","ENSG00000115282;TTC31"
"3738","ENSG00000110063","DCPS","ENSG00000110063;DCPS"
"2829","ENSG00000103507","BCKDK","ENSG00000103507;BCKDK"
"1979","ENSG00000092621","PHGDH","ENSG00000092621;PHGDH"
"3901","ENSG00000111481","COPZ1","ENSG00000111481;COPZ1"
"35717","ENSG00000241058","NSUN6","ENSG00000241058;NSUN6"
"839","ENSG00000062194","GPBP1","ENSG00000062194;GPBP1"
"2814","ENSG00000103415","HMOX2","ENSG00000103415;HMOX2"
"716","ENSG00000053770","AP5M1","ENSG00000053770;AP5M1"
"10415","ENSG00000160113","NR2F6","ENSG00000160113;NR2F6"
"4518","ENSG00000116030","SUMO1","ENSG00000116030;SUMO1"
"963","ENSG00000066136","NFYC","ENSG00000066136;NFYC"
"949","ENSG00000065882","TBC1D1","ENSG00000065882;TBC1D1"
"5679","ENSG00000125648","SLC25A23","ENSG00000125648;SLC25A23"
"19993","ENSG00000204842","ATXN2","ENSG00000204842;ATXN2"
"13496","ENSG00000173418","NAA20","ENSG00000173418;NAA20"
"1340","ENSG00000076258","FMO4","ENSG00000076258;FMO4"
"4071","ENSG00000112514","CUTA","ENSG00000112514;CUTA"
"4339","ENSG00000114902","SPCS1","ENSG00000114902;SPCS1"
"2099","ENSG00000099381","SETD1A","ENSG00000099381;SETD1A"
"6155","ENSG00000129562","DAD1","ENSG00000129562;DAD1"
"3838","ENSG00000111011","RSRC2","ENSG00000111011;RSRC2"
"12814","ENSG00000170456","DENND5B","ENSG00000170456;DENND5B"
"10806","ENSG00000162734","PEA15","ENSG00000162734;PEA15"
"12657","ENSG00000169762","TAPT1","ENSG00000169762;TAPT1"
"16158","ENSG00000186174","BCL9L","ENSG00000186174;BCL9L"
"3027","ENSG00000105053","VRK3","ENSG00000105053;VRK3"
"1675","ENSG00000085871","MGST2","ENSG00000085871;MGST2"
"19723","ENSG00000204120","GIGYF2","ENSG00000204120;GIGYF2"
"7923","ENSG00000140262","TCF12","ENSG00000140262;TCF12"
"1344","ENSG00000076356","PLXNA2","ENSG00000076356;PLXNA2"
"2838","ENSG00000103549","RNF40","ENSG00000103549;RNF40"
"144","ENSG00000006607","FARP2","ENSG00000006607;FARP2"
"8656","ENSG00000145191","EIF2B5","ENSG00000145191;EIF2B5"
"3022","ENSG00000104980","TIMM44","ENSG00000104980;TIMM44"
"11546","ENSG00000165219","GAPVD1","ENSG00000165219;GAPVD1"
"332","ENSG00000013374","NUB1","ENSG00000013374;NUB1"
"24069","ENSG00000221914","PPP2R2A","ENSG00000221914;PPP2R2A"
"15243","ENSG00000182512","GLRX5","ENSG00000182512;GLRX5"
"2394","ENSG00000100852","ARHGAP5","ENSG00000100852;ARHGAP5"
"7782","ENSG00000139197","PEX5","ENSG00000139197;PEX5"
"10749","ENSG00000162551","ALPL","ENSG00000162551;ALPL"
"1486","ENSG00000080189","SLC35C2","ENSG00000080189;SLC35C2"
"750","ENSG00000055483","USP36","ENSG00000055483;USP36"
"2233","ENSG00000100243","CYB5R3","ENSG00000100243;CYB5R3"
"317","ENSG00000012232","EXTL3","ENSG00000012232;EXTL3"
"1895","ENSG00000090686","USP48","ENSG00000090686;USP48"
"13642","ENSG00000174227","PIGG","ENSG00000174227;PIGG"
"22665","ENSG00000214160","ALG3","ENSG00000214160;ALG3"
"109","ENSG00000005882","PDK2","ENSG00000005882;PDK2"
"3482","ENSG00000108010","GLRX3","ENSG00000108010;GLRX3"
"528","ENSG00000036257","CUL3","ENSG00000036257;CUL3"
"559","ENSG00000039523","RIPOR1","ENSG00000039523;RIPOR1"
"905","ENSG00000064961","HMG20B","ENSG00000064961;HMG20B"
"13593","ENSG00000173915","ATP5MK","ENSG00000173915;ATP5MK"
"3161","ENSG00000105669","COPE","ENSG00000105669;COPE"
"14551","ENSG00000178913","TAF7","ENSG00000178913;TAF7"
"1259","ENSG00000074319","TSG101","ENSG00000074319;TSG101"
"2182","ENSG00000100083","GGA1","ENSG00000100083;GGA1"
"4914","ENSG00000119541","VPS4B","ENSG00000119541;VPS4B"
"4757","ENSG00000117834","SLC5A9","ENSG00000117834;SLC5A9"
